"","psi.pred[1, 1].mean","psi.pred[1, 2].mean","psi.pred[1, 3].mean","psi.pred[1, 4].mean","psi.pred[1, 5].mean","psi.pred[1, 6].mean","psi.pred[1, 7].mean","psi.pred[1, 8].mean","psi.pred[1, 9].mean","psi.pred[1, 10].mean","psi.pred[1, 11].mean","psi.pred[1, 12].mean","psi.pred[2, 1].mean","psi.pred[2, 2].mean","psi.pred[2, 3].mean","psi.pred[2, 4].mean","psi.pred[2, 5].mean","psi.pred[2, 6].mean","psi.pred[2, 7].mean","psi.pred[2, 8].mean","psi.pred[2, 9].mean","psi.pred[2, 10].mean","psi.pred[2, 11].mean","psi.pred[2, 12].mean","psi.pred[1, 1].sd","psi.pred[1, 2].sd","psi.pred[1, 3].sd","psi.pred[1, 4].sd","psi.pred[1, 5].sd","psi.pred[1, 6].sd","psi.pred[1, 7].sd","psi.pred[1, 8].sd","psi.pred[1, 9].sd","psi.pred[1, 10].sd","psi.pred[1, 11].sd","psi.pred[1, 12].sd","psi.pred[2, 1].sd","psi.pred[2, 2].sd","psi.pred[2, 3].sd","psi.pred[2, 4].sd","psi.pred[2, 5].sd","psi.pred[2, 6].sd","psi.pred[2, 7].sd","psi.pred[2, 8].sd","psi.pred[2, 9].sd","psi.pred[2, 10].sd","psi.pred[2, 11].sd","psi.pred[2, 12].sd","psi.pred[1, 1].LCI","psi.pred[1, 2].LCI","psi.pred[1, 3].LCI","psi.pred[1, 4].LCI","psi.pred[1, 5].LCI","psi.pred[1, 6].LCI","psi.pred[1, 7].LCI","psi.pred[1, 8].LCI","psi.pred[1, 9].LCI","psi.pred[1, 10].LCI","psi.pred[1, 11].LCI","psi.pred[1, 12].LCI","psi.pred[2, 1].LCI","psi.pred[2, 2].LCI","psi.pred[2, 3].LCI","psi.pred[2, 4].LCI","psi.pred[2, 5].LCI","psi.pred[2, 6].LCI","psi.pred[2, 7].LCI","psi.pred[2, 8].LCI","psi.pred[2, 9].LCI","psi.pred[2, 10].LCI","psi.pred[2, 11].LCI","psi.pred[2, 12].LCI","psi.pred[1, 1].UCI","psi.pred[1, 2].UCI","psi.pred[1, 3].UCI","psi.pred[1, 4].UCI","psi.pred[1, 5].UCI","psi.pred[1, 6].UCI","psi.pred[1, 7].UCI","psi.pred[1, 8].UCI","psi.pred[1, 9].UCI","psi.pred[1, 10].UCI","psi.pred[1, 11].UCI","psi.pred[1, 12].UCI","psi.pred[2, 1].UCI","psi.pred[2, 2].UCI","psi.pred[2, 3].UCI","psi.pred[2, 4].UCI","psi.pred[2, 5].UCI","psi.pred[2, 6].UCI","psi.pred[2, 7].UCI","psi.pred[2, 8].UCI","psi.pred[2, 9].UCI","psi.pred[2, 10].UCI","psi.pred[2, 11].UCI","psi.pred[2, 12].UCI","int.p.mean","int.psi.mean","int.p.sd","int.psi.sd","int.p.LCI","int.psi.LCI","int.p.UCI","int.psi.UCI","WAIC","R.hat"
"1",0.914322879898279,0.914322879898279,0.914322879898279,0.914322879898279,0.914322879898279,0.914322879898279,0.914322879898279,0.914322879898279,0.914322879898279,0.914322879898279,0.914322879898279,0.914322879898279,0.914322879898279,0.914322879898279,0.914322879898279,0.914322879898279,0.914322879898279,0.914322879898279,0.914322879898279,0.914322879898279,0.914322879898279,0.914322879898279,0.914322879898279,0.914322879898279,0.02954443000351,0.02954443000351,0.02954443000351,0.02954443000351,0.02954443000351,0.02954443000351,0.02954443000351,0.02954443000351,0.02954443000351,0.02954443000351,0.02954443000351,0.02954443000351,0.02954443000351,0.02954443000351,0.02954443000351,0.02954443000351,0.02954443000351,0.02954443000351,0.02954443000351,0.02954443000351,0.02954443000351,0.02954443000351,0.02954443000351,0.02954443000351,0.847307864889976,0.847307864889976,0.847307864889976,0.847307864889976,0.847307864889976,0.847307864889976,0.847307864889976,0.847307864889976,0.847307864889976,0.847307864889976,0.847307864889976,0.847307864889976,0.847307864889976,0.847307864889976,0.847307864889976,0.847307864889976,0.847307864889976,0.847307864889976,0.847307864889976,0.847307864889976,0.847307864889976,0.847307864889976,0.847307864889976,0.847307864889976,0.962685700081892,0.962685700081892,0.962685700081892,0.962685700081892,0.962685700081892,0.962685700081892,0.962685700081892,0.962685700081892,0.962685700081892,0.962685700081892,0.962685700081892,0.962685700081892,0.962685700081892,0.962685700081892,0.962685700081892,0.962685700081892,0.962685700081892,0.962685700081892,0.962685700081892,0.962685700081892,0.962685700081892,0.962685700081892,0.962685700081892,0.962685700081892,-0.78884309550392,2.42826104251412,0.40884730686376,0.389484033458063,-1.61438536448516,1.71364040058713,0.013417109758571,3.25035035422696,2563.33150594473,1.01027105182663
"2",0.891599823662935,0.891599823662935,0.891599823662935,0.891599823662935,0.891599823662935,0.891599823662935,0.891599823662935,0.891599823662935,0.891599823662935,0.891599823662935,0.891599823662935,0.891599823662935,0.891599823662935,0.891599823662935,0.891599823662935,0.891599823662935,0.891599823662935,0.891599823662935,0.891599823662935,0.891599823662935,0.891599823662935,0.891599823662935,0.891599823662935,0.891599823662935,0.0417545180679149,0.0417545180679149,0.0417545180679149,0.0417545180679149,0.0417545180679149,0.0417545180679149,0.0417545180679149,0.0417545180679149,0.0417545180679149,0.0417545180679149,0.0417545180679149,0.0417545180679149,0.0417545180679149,0.0417545180679149,0.0417545180679149,0.0417545180679149,0.0417545180679149,0.0417545180679149,0.0417545180679149,0.0417545180679149,0.0417545180679149,0.0417545180679149,0.0417545180679149,0.0417545180679149,0.796742289684985,0.796742289684985,0.796742289684985,0.796742289684985,0.796742289684985,0.796742289684985,0.796742289684985,0.796742289684985,0.796742289684985,0.796742289684985,0.796742289684985,0.796742289684985,0.796742289684985,0.796742289684985,0.796742289684985,0.796742289684985,0.796742289684985,0.796742289684985,0.796742289684985,0.796742289684985,0.796742289684985,0.796742289684985,0.796742289684985,0.796742289684985,0.958880586996143,0.958880586996143,0.958880586996143,0.958880586996143,0.958880586996143,0.958880586996143,0.958880586996143,0.958880586996143,0.958880586996143,0.958880586996143,0.958880586996143,0.958880586996143,0.958880586996143,0.958880586996143,0.958880586996143,0.958880586996143,0.958880586996143,0.958880586996143,0.958880586996143,0.958880586996143,0.958880586996143,0.958880586996143,0.958880586996143,0.958880586996143,-1.32703642340129,2.18408278781067,0.607111050222365,0.453583936116133,-2.50480379954375,1.36605659445014,-0.133647234714841,3.1492862031773,1791.1398669192,1.0032740020425
"3",0.959626014793865,0.959626014793865,0.959626014793865,0.959626014793865,0.959626014793865,0.959626014793865,0.959626014793865,0.959626014793865,0.959626014793865,0.959626014793865,0.959626014793865,0.959626014793865,0.959626014793865,0.959626014793865,0.959626014793865,0.959626014793865,0.959626014793865,0.959626014793865,0.959626014793865,0.959626014793865,0.959626014793865,0.959626014793865,0.959626014793865,0.959626014793865,0.0190124738406977,0.0190124738406977,0.0190124738406977,0.0190124738406977,0.0190124738406977,0.0190124738406977,0.0190124738406977,0.0190124738406977,0.0190124738406977,0.0190124738406977,0.0190124738406977,0.0190124738406977,0.0190124738406977,0.0190124738406977,0.0190124738406977,0.0190124738406977,0.0190124738406977,0.0190124738406977,0.0190124738406977,0.0190124738406977,0.0190124738406977,0.0190124738406977,0.0190124738406977,0.0190124738406977,0.914474081893092,0.914474081893092,0.914474081893092,0.914474081893092,0.914474081893092,0.914474081893092,0.914474081893092,0.914474081893092,0.914474081893092,0.914474081893092,0.914474081893092,0.914474081893092,0.914474081893092,0.914474081893092,0.914474081893092,0.914474081893092,0.914474081893092,0.914474081893092,0.914474081893092,0.914474081893092,0.914474081893092,0.914474081893092,0.914474081893092,0.914474081893092,0.987286899089297,0.987286899089297,0.987286899089297,0.987286899089297,0.987286899089297,0.987286899089297,0.987286899089297,0.987286899089297,0.987286899089297,0.987286899089297,0.987286899089297,0.987286899089297,0.987286899089297,0.987286899089297,0.987286899089297,0.987286899089297,0.987286899089297,0.987286899089297,0.987286899089297,0.987286899089297,0.987286899089297,0.987286899089297,0.987286899089297,0.987286899089297,0.00376990334402354,3.28000820693775,0.280341997855402,0.505642852685364,-0.52418703687841,2.3695296739044,0.599252302929972,4.35232764564226,3067.52418989339,1.00310312981969
"4",0.546372466586943,0.546372466586943,0.546372466586943,0.546372466586943,0.546372466586943,0.546372466586943,0.546372466586943,0.546372466586943,0.546372466586943,0.546372466586943,0.546372466586943,0.546372466586943,0.546372466586943,0.546372466586943,0.546372466586943,0.546372466586943,0.546372466586943,0.546372466586943,0.546372466586943,0.546372466586943,0.546372466586943,0.546372466586943,0.546372466586943,0.546372466586943,0.130703513595541,0.130703513595541,0.130703513595541,0.130703513595541,0.130703513595541,0.130703513595541,0.130703513595541,0.130703513595541,0.130703513595541,0.130703513595541,0.130703513595541,0.130703513595541,0.130703513595541,0.130703513595541,0.130703513595541,0.130703513595541,0.130703513595541,0.130703513595541,0.130703513595541,0.130703513595541,0.130703513595541,0.130703513595541,0.130703513595541,0.130703513595541,0.320064571084625,0.320064571084625,0.320064571084625,0.320064571084625,0.320064571084625,0.320064571084625,0.320064571084625,0.320064571084625,0.320064571084625,0.320064571084625,0.320064571084625,0.320064571084625,0.320064571084625,0.320064571084625,0.320064571084625,0.320064571084625,0.320064571084625,0.320064571084625,0.320064571084625,0.320064571084625,0.320064571084625,0.320064571084625,0.320064571084625,0.320064571084625,0.823696890309229,0.823696890309229,0.823696890309229,0.823696890309229,0.823696890309229,0.823696890309229,0.823696890309229,0.823696890309229,0.823696890309229,0.823696890309229,0.823696890309229,0.823696890309229,0.823696890309229,0.823696890309229,0.823696890309229,0.823696890309229,0.823696890309229,0.823696890309229,0.823696890309229,0.823696890309229,0.823696890309229,0.823696890309229,0.823696890309229,0.823696890309229,-3.12618086665828,0.208745769359001,0.578228829223315,0.581286066131781,-4.09326103336019,-0.753475076678728,-1.73726815332558,1.54159788540939,340.485188914171,1.00928826101192
"5",0.8044242111927,0.8044242111927,0.8044242111927,0.8044242111927,0.8044242111927,0.8044242111927,0.8044242111927,0.8044242111927,0.8044242111927,0.8044242111927,0.8044242111927,0.8044242111927,0.8044242111927,0.8044242111927,0.8044242111927,0.8044242111927,0.8044242111927,0.8044242111927,0.8044242111927,0.8044242111927,0.8044242111927,0.8044242111927,0.8044242111927,0.8044242111927,0.0791165007367797,0.0791165007367797,0.0791165007367797,0.0791165007367797,0.0791165007367797,0.0791165007367797,0.0791165007367797,0.0791165007367797,0.0791165007367797,0.0791165007367797,0.0791165007367797,0.0791165007367797,0.0791165007367797,0.0791165007367797,0.0791165007367797,0.0791165007367797,0.0791165007367797,0.0791165007367797,0.0791165007367797,0.0791165007367797,0.0791165007367797,0.0791165007367797,0.0791165007367797,0.0791165007367797,0.631547761235815,0.631547761235815,0.631547761235815,0.631547761235815,0.631547761235815,0.631547761235815,0.631547761235815,0.631547761235815,0.631547761235815,0.631547761235815,0.631547761235815,0.631547761235815,0.631547761235815,0.631547761235815,0.631547761235815,0.631547761235815,0.631547761235815,0.631547761235815,0.631547761235815,0.631547761235815,0.631547761235815,0.631547761235815,0.631547761235815,0.631547761235815,0.936146862363468,0.936146862363468,0.936146862363468,0.936146862363468,0.936146862363468,0.936146862363468,0.936146862363468,0.936146862363468,0.936146862363468,0.936146862363468,0.936146862363468,0.936146862363468,0.936146862363468,0.936146862363468,0.936146862363468,0.936146862363468,0.936146862363468,0.936146862363468,0.936146862363468,0.936146862363468,0.936146862363468,0.936146862363468,0.936146862363468,0.936146862363468,-2.49555331050942,1.49980044624504,0.796147338555505,0.544508306876574,-3.7439976189754,0.53886247884998,-0.587824772069923,2.68518667274837,626.931484234923,1.00126570019715
"6",0.821355444967518,0.821355444967518,0.821355444967518,0.821355444967518,0.821355444967518,0.821355444967518,0.821355444967518,0.821355444967518,0.821355444967518,0.821355444967518,0.821355444967518,0.821355444967518,0.821355444967518,0.821355444967518,0.821355444967518,0.821355444967518,0.821355444967518,0.821355444967518,0.821355444967518,0.821355444967518,0.821355444967518,0.821355444967518,0.821355444967518,0.821355444967518,0.0451737332053275,0.0451737332053275,0.0451737332053275,0.0451737332053275,0.0451737332053275,0.0451737332053275,0.0451737332053275,0.0451737332053275,0.0451737332053275,0.0451737332053275,0.0451737332053275,0.0451737332053275,0.0451737332053275,0.0451737332053275,0.0451737332053275,0.0451737332053275,0.0451737332053275,0.0451737332053275,0.0451737332053275,0.0451737332053275,0.0451737332053275,0.0451737332053275,0.0451737332053275,0.0451737332053275,0.725781031999125,0.725781031999125,0.725781031999125,0.725781031999125,0.725781031999125,0.725781031999125,0.725781031999125,0.725781031999125,0.725781031999125,0.725781031999125,0.725781031999125,0.725781031999125,0.725781031999125,0.725781031999125,0.725781031999125,0.725781031999125,0.725781031999125,0.725781031999125,0.725781031999125,0.725781031999125,0.725781031999125,0.725781031999125,0.725781031999125,0.725781031999125,0.902798570531428,0.902798570531428,0.902798570531428,0.902798570531428,0.902798570531428,0.902798570531428,0.902798570531428,0.902798570531428,0.902798570531428,0.902798570531428,0.902798570531428,0.902798570531428,0.902798570531428,0.902798570531428,0.902798570531428,0.902798570531428,0.902798570531428,0.902798570531428,0.902798570531428,0.902798570531428,0.902798570531428,0.902798570531428,0.902798570531428,0.902798570531428,-1.72335758270392,1.55742538347518,0.281454469420461,0.318224270702332,-2.2321055916154,0.973321421031726,-1.10127112612949,2.22871404442155,1594.76739765185,1.02126293905582
"7",0.895450750813792,0.895450750813792,0.895450750813792,0.895450750813792,0.895450750813792,0.895450750813792,0.895450750813792,0.895450750813792,0.895450750813792,0.895450750813792,0.895450750813792,0.895450750813792,0.895450750813792,0.895450750813792,0.895450750813792,0.895450750813792,0.895450750813792,0.895450750813792,0.895450750813792,0.895450750813792,0.895450750813792,0.895450750813792,0.895450750813792,0.895450750813792,0.0435126100743378,0.0435126100743378,0.0435126100743378,0.0435126100743378,0.0435126100743378,0.0435126100743378,0.0435126100743378,0.0435126100743378,0.0435126100743378,0.0435126100743378,0.0435126100743378,0.0435126100743378,0.0435126100743378,0.0435126100743378,0.0435126100743378,0.0435126100743378,0.0435126100743378,0.0435126100743378,0.0435126100743378,0.0435126100743378,0.0435126100743378,0.0435126100743378,0.0435126100743378,0.0435126100743378,0.798580410396011,0.798580410396011,0.798580410396011,0.798580410396011,0.798580410396011,0.798580410396011,0.798580410396011,0.798580410396011,0.798580410396011,0.798580410396011,0.798580410396011,0.798580410396011,0.798580410396011,0.798580410396011,0.798580410396011,0.798580410396011,0.798580410396011,0.798580410396011,0.798580410396011,0.798580410396011,0.798580410396011,0.798580410396011,0.798580410396011,0.798580410396011,0.964980313720187,0.964980313720187,0.964980313720187,0.964980313720187,0.964980313720187,0.964980313720187,0.964980313720187,0.964980313720187,0.964980313720187,0.964980313720187,0.964980313720187,0.964980313720187,0.964980313720187,0.964980313720187,0.964980313720187,0.964980313720187,0.964980313720187,0.964980313720187,0.964980313720187,0.964980313720187,0.964980313720187,0.964980313720187,0.964980313720187,0.964980313720187,-2.36075176643889,2.24017825779698,0.338474234954414,0.499061217292377,-2.96770386494854,1.37744542181818,-1.62668757712479,3.3161973341268,1205.82891961627,1.01819574208903
"8",0.812159757157184,0.812159757157184,0.812159757157184,0.812159757157184,0.812159757157184,0.812159757157184,0.812159757157184,0.812159757157184,0.812159757157184,0.812159757157184,0.812159757157184,0.812159757157184,0.812159757157184,0.812159757157184,0.812159757157184,0.812159757157184,0.812159757157184,0.812159757157184,0.812159757157184,0.812159757157184,0.812159757157184,0.812159757157184,0.812159757157184,0.812159757157184,0.049015582542564,0.049015582542564,0.049015582542564,0.049015582542564,0.049015582542564,0.049015582542564,0.049015582542564,0.049015582542564,0.049015582542564,0.049015582542564,0.049015582542564,0.049015582542564,0.049015582542564,0.049015582542564,0.049015582542564,0.049015582542564,0.049015582542564,0.049015582542564,0.049015582542564,0.049015582542564,0.049015582542564,0.049015582542564,0.049015582542564,0.049015582542564,0.709676262947982,0.709676262947982,0.709676262947982,0.709676262947982,0.709676262947982,0.709676262947982,0.709676262947982,0.709676262947982,0.709676262947982,0.709676262947982,0.709676262947982,0.709676262947982,0.709676262947982,0.709676262947982,0.709676262947982,0.709676262947982,0.709676262947982,0.709676262947982,0.709676262947982,0.709676262947982,0.709676262947982,0.709676262947982,0.709676262947982,0.709676262947982,0.900049398971472,0.900049398971472,0.900049398971472,0.900049398971472,0.900049398971472,0.900049398971472,0.900049398971472,0.900049398971472,0.900049398971472,0.900049398971472,0.900049398971472,0.900049398971472,0.900049398971472,0.900049398971472,0.900049398971472,0.900049398971472,0.900049398971472,0.900049398971472,0.900049398971472,0.900049398971472,0.900049398971472,0.900049398971472,0.900049398971472,0.900049398971472,-1.76464564630563,1.49801169834091,0.312140351234663,0.333232336616739,-2.34901953532131,0.893812263409238,-1.08873834291716,2.19777357687849,1564.28846943233,1.0034549929578
"9",0.841476594276855,0.841476594276855,0.841476594276855,0.841476594276855,0.841476594276855,0.841476594276855,0.841476594276855,0.841476594276855,0.841476594276855,0.841476594276855,0.841476594276855,0.841476594276855,0.841476594276855,0.841476594276855,0.841476594276855,0.841476594276855,0.841476594276855,0.841476594276855,0.841476594276855,0.841476594276855,0.841476594276855,0.841476594276855,0.841476594276855,0.841476594276855,0.0488419358735565,0.0488419358735565,0.0488419358735565,0.0488419358735565,0.0488419358735565,0.0488419358735565,0.0488419358735565,0.0488419358735565,0.0488419358735565,0.0488419358735565,0.0488419358735565,0.0488419358735565,0.0488419358735565,0.0488419358735565,0.0488419358735565,0.0488419358735565,0.0488419358735565,0.0488419358735565,0.0488419358735565,0.0488419358735565,0.0488419358735565,0.0488419358735565,0.0488419358735565,0.0488419358735565,0.738017036590195,0.738017036590195,0.738017036590195,0.738017036590195,0.738017036590195,0.738017036590195,0.738017036590195,0.738017036590195,0.738017036590195,0.738017036590195,0.738017036590195,0.738017036590195,0.738017036590195,0.738017036590195,0.738017036590195,0.738017036590195,0.738017036590195,0.738017036590195,0.738017036590195,0.738017036590195,0.738017036590195,0.738017036590195,0.738017036590195,0.738017036590195,0.927803204170436,0.927803204170436,0.927803204170436,0.927803204170436,0.927803204170436,0.927803204170436,0.927803204170436,0.927803204170436,0.927803204170436,0.927803204170436,0.927803204170436,0.927803204170436,0.927803204170436,0.927803204170436,0.927803204170436,0.927803204170436,0.927803204170436,0.927803204170436,0.927803204170436,0.927803204170436,0.927803204170436,0.927803204170436,0.927803204170436,0.927803204170436,-1.99900561679281,1.71850134772742,0.355962033049416,0.386676838066337,-2.65135605688863,1.03568743395128,-1.22549817007513,2.55342398196603,1330.10047583357,1.00224153703657
"10",0.149545808477292,0.149545808477292,0.149545808477292,0.149545808477292,0.149545808477292,0.149545808477292,0.149545808477292,0.149545808477292,0.149545808477292,0.149545808477292,0.149545808477292,0.149545808477292,0.149545808477292,0.149545808477292,0.149545808477292,0.149545808477292,0.149545808477292,0.149545808477292,0.149545808477292,0.149545808477292,0.149545808477292,0.149545808477292,0.149545808477292,0.149545808477292,0.106491073155589,0.106491073155589,0.106491073155589,0.106491073155589,0.106491073155589,0.106491073155589,0.106491073155589,0.106491073155589,0.106491073155589,0.106491073155589,0.106491073155589,0.106491073155589,0.106491073155589,0.106491073155589,0.106491073155589,0.106491073155589,0.106491073155589,0.106491073155589,0.106491073155589,0.106491073155589,0.106491073155589,0.106491073155589,0.106491073155589,0.106491073155589,0.0481049712606762,0.0481049712606762,0.0481049712606762,0.0481049712606762,0.0481049712606762,0.0481049712606762,0.0481049712606762,0.0481049712606762,0.0481049712606762,0.0481049712606762,0.0481049712606762,0.0481049712606762,0.0481049712606762,0.0481049712606762,0.0481049712606762,0.0481049712606762,0.0481049712606762,0.0481049712606762,0.0481049712606762,0.0481049712606762,0.0481049712606762,0.0481049712606762,0.0481049712606762,0.0481049712606762,0.463595137447701,0.463595137447701,0.463595137447701,0.463595137447701,0.463595137447701,0.463595137447701,0.463595137447701,0.463595137447701,0.463595137447701,0.463595137447701,0.463595137447701,0.463595137447701,0.463595137447701,0.463595137447701,0.463595137447701,0.463595137447701,0.463595137447701,0.463595137447701,0.463595137447701,0.463595137447701,0.463595137447701,0.463595137447701,0.463595137447701,0.463595137447701,-1.87258635234731,-1.89388593386356,1.08233491949824,0.701647215876166,-3.88361387771215,-2.98506924039856,0.345029601435071,-0.145877651152224,66.4317886296135,1.02669347215683
